lead_LEADQUALIFYCATION,contact_Код ПВЗ,lead_Вес (грамм)*,lead_Объявленная ценность (руб),lead_будущие покупки,lead_Сумма наложенного платежа (руб),lead_ACTUAL-FORMAT,lead_responsible_user_id,lead_Тариф Доставки,lead_Линейная длина (см),lead_utm_content,lead_Дата создания сделки,contact_LTV,sale_date,lead_LTV,lead_FORMNAME,outcome_unknown,lead_loss_reason_id,lead_Дата получения денег на Р/С
,MSK526,246.0,,матрас,,,MGR_0006,Посылка склад-склад,,702103466_5621792100_17194334912_type1_mobile_dzen.ru_none_0_205621792100_Москва,1766955600.0,3056.0,2026-01-06,,order_bak,False,,1769374800.0
,SPB101,7290.0,,не известно,,,MGR_0006,Посылка склад-склад,,Неизвестно,1767560400.0,100212.0,2026-01-06,,,False,,1769374800.0
a,,,19725.0,не известно,19725.0,,MGR_0008,Почта Посылка,43.0,705578395_5688516886_17473912191_type1_mobile_oboz.info_none_0_205688516886_Сельское поселение Рождествено,1767646800.0,19725.0,2026-01-06,,order_bak,False,,
,,,8799.0,не известно,8799.0,,MGR_0006,Посылка склад-склад,40.0,701100090_5606059841_17113794458_type1_mobile_prochepetsk.ru_none_0_205606059841_Москва,1767646800.0,8799.0,2026-01-06,,consult,False,,
,,,5730.0,не известно,5730.0,,MGR_0010,Почта Посылка,30.0,705835502_5692898778_17495284242_type1_desktop_rifme.net_none_0_56271584035_Всеволожский район,1767646800.0,5730.0,2026-01-06,,order,False,,
,RTK2,352.0,,не известно,,,MGR_0006,Посылка склад-склад,,705007398_5678722718_17421059850_type1_desktop_go.mail.ru_premium_1_205678722718_Москва,1767646800.0,6340.0,2026-01-06,,,False,,1768942800.0
,VRK3,1460.0,,не известно,,,MGR_0006,Посылка склад-склад,,705493066_5686958978_17467132074_type1_mobile_otzovik.com_none_0_205686958978_Воркута,1767646800.0,,2026-01-06,,artraid-dem,False,,
,,,6420.0,не известно,6420.0,,MGR_0008,Почта Посылка,23.0,705835502_5692898778_17495284241_type1_mobile_dzen.ru_none_0_56271584058_Belaja Berezka,1767646800.0,6420.0,2026-01-06,,order,False,,
,IRK84,596.0,,не известно,,,MGR_0006,Посылка склад-склад,,705702921_5690335998_17483490903_type1_mobile_yandex.ru_none_0_205690335998_Иркутск,1767733200.0,6055.0,2026-01-07,,consult,False,,1769461200.0
,MSK2427,344.0,,не известно,,,MGR_0003,Посылка склад-склад,,705561651_5688259716_17472325197_type1_mobile_dzen.ru_none_0_205688259716_Moscow,1767733200.0,19969.0,2026-01-07,,consult,False,,1768942800.0
a,KSB6,2180.0,,не известно,,,MGR_0006,Посылка склад-склад,,at,1767733200.0,20801.0,2026-01-07,,order_bak,False,,1769461200.0
,CHT5,4164.0,,не известно,,,MGR_0006,Посылка склад-склад,,705827372_5692524384_17494614359_type1_mobile_m-5--tv-ru.cdn.ampproject.org_none_0_205692524384_Chita,1767733200.0,38950.0,2026-01-07,,consult,False,,1769115600.0
a,BLG5,1276.0,,не известно,,,MGR_0010,Посылка склад-склад,,705546285_5687949486_17470918594_type1_mobile_lipetsknews.ru_none_0_205687949486_Благовещенск,1767646800.0,14580.0,2026-01-07,,consult,False,,1769720400.0
a,SAM36,2106.0,,не известно,,,MGR_0006,Посылка склад-склад,,705546285_5687949486_17470918594_type1_mobile_newtambov.ru_none_0_205687949486_Самара,1767733200.0,,2026-01-07,,order_bak,False,,
,,,9069.0,не известно,9069.0,,MGR_0006,Почта Посылка,40.0,705510528_5687335106_17468494366_type1_mobile_mail.ru_none_0_205687335106_Yekaterinburg,1767733200.0,,2026-01-07,,order_bak,False,,
,ACHN5,2720.0,,не известно,,,MGR_0006,Посылка склад-склад,,702103459_5621792063_17194334648_type1_mobile_dzen.ru_none_0_205621792063_Achinsk,1767733200.0,,2026-01-07,,order_bak,False,,
,SPD72,2144.0,,не известно,,,MGR_0006,Посылка склад-склад,,702829935_5631600992_17251638154_type1_mobile_yandex.ru_none_0_205631600992_Сергиев Посад,1767733200.0,,2026-01-07,,consult,False,,
a,AST143,1228.0,,не известно,,,MGR_0010,Посылка склад-склад,,705578625_5688518391_17473920766_type1_mobile_yandex.ru_none_0_205688518391_Астрахань,1767733200.0,14190.0,2026-01-07,,order_bak,False,,1769720400.0
a,BLKH1,2484.0,,не известно,,,MGR_0006,Посылка склад-склад,,705549532_5688016463_17471130489_type1_mobile_pikabu.ru_none_0_205688016463_Сибирский федеральный округ,1767733200.0,27141.0,2026-01-07,,order_bak,False,,1770066000.0
,TMB44,4198.0,,не известно,,,MGR_0006,Посылка склад-склад,,705701229_5690318513_17483388344_type1_desktop_dzen.ru_none_0_205690318513_Tambov,1767733200.0,56800.0,2026-01-07,,consult,False,,1769374800.0
a,SAL2,1476.0,,не известно,,,MGR_0010,Посылка склад-склад,,705828337_5692527143_17494628375_type1_desktop_dzen.ru_none_0_205692527143_Сальск,1767733200.0,16310.0,2026-01-07,,consult,False,,1769115600.0
,PRM11,882.0,,не известно,,,MGR_0006,Посылка склад-склад,,Неизвестно,1767733200.0,15924.0,2026-01-07,,,False,,1769374800.0
a,SPB250,504.0,,не известно,,,MGR_0003,Посылка склад-склад,,706117407_5697843830_17522835604_type1_mobile_lotovsem.ru_none_0_205697843830_Санкт-Петербург,1767733200.0,6190.0,2026-01-07,,consult,False,,1769115600.0
,BLS2,870.0,,не известно,,,MGR_0010,Посылка склад-склад,,705651707_5689545383_17479555522_type1_mobile_ru.ok.android_none_0_205689545383_Belorechensk,1767733200.0,9190.0,2026-01-07,,consult,False,,1769374800.0
,PUL2,924.0,,не известно,,,MGR_0003,Посылка склад-склад,,,1767733200.0,9010.0,2026-01-07,,,False,,1769374800.0
a,SHC3,1162.0,,не известно,,,MGR_0010,Посылка склад-склад,,705509065_5687309192_17468362976_type1_mobile_ru.yandex.weatherplugin_none_0_205687309192_Safakulevsky District,1767646800.0,10520.0,2026-01-07,,consult,False,,1769374800.0
,,1468.0,,не известно,,,MGR_0003,Посылка склад-дверь,,Неизвестно,1767733200.0,,2026-01-07,,,False,,
,,,14900.0,не известно,14900.0,,MGR_0003,Посылка склад-склад,43.0,,1767733200.0,14900.0,2026-01-07,,,False,,
,NZHK23,1158.0,,не известно,,,MGR_0006,Посылка склад-склад,,,1767733200.0,19466.0,2026-01-07,,,False,,1768942800.0
a,,1748.0,,не известно,,,MGR_0003,Посылка склад-дверь,,705508804_5687305149_17468348613_type1_mobile_lipetsknews.ru_none_0_205687305149_Чита,1767733200.0,,2026-01-07,,order_bak,False,,
a,,502.0,,унив повязка,,,MGR_0006,Посылка склад-дверь,,705804322_5691998107_17492561055_type1_mobile_sprosivracha.com_none_0_205691998107_Калининград,1767733200.0,6656.0,2026-01-07,,consult,False,,1769029200.0
,,284.0,,не известно,,,MGR_0006,Посылка склад-дверь,,,1766696400.0,5580.0,2026-01-07,,,False,,1769374800.0
,TII5,454.0,,не известно,,,MGR_0006,Посылка склад-склад,,705640924_5689451500_17478895643_type1_desktop_dzen.ru_none_0_205689451500_Томилино,1767733200.0,,2026-01-07,,order,False,,
,LUKH1,3562.0,,не известно,,,MGR_0003,Посылка склад-склад,,705827372_5692524384_17494614362_type1_mobile_www.drive2.ru_none_0_205692524384_Луховицы,1767733200.0,32235.0,2026-01-07,,consult,False,,1768942800.0
a,MSK224,628.0,,не известно,,,MGR_0006,Посылка склад-склад,,705508818_5687305177_17468349468_type1_mobile_dzen.ru_none_0_205687305177_Москва,1767301200.0,21269.0,2026-01-07,,consult,False,,1769979600.0
a,,,16222.0,не известно,16222.0,,MGR_0006,Почта Посылка,43.0,at,1767733200.0,16222.0,2026-01-07,,order_bak,False,,
a,UFA138,694.0,,не известно,,,MGR_0003,Посылка склад-склад,,705508818_5687305179_17468349476_type1_mobile_mail.ru_none_0_205687305179_Nizhny Novgorod,1767733200.0,6090.0,2026-01-07,,consult,False,,1769115600.0
,NVSH1,604.0,,подушка,,,MGR_0006,Посылка склад-склад,,706117112_5697842750_17522806693_type1_mobile_dzen.ru_none_0_205697842750_Novoshahtinsk,1767733200.0,5641.0,2026-01-07,,consult,False,,1769029200.0
,,,21820.0,не известно,21820.0,,MGR_0010,Почта Посылка,43.0,702829935_5631600992_17251696009_type1_mobile_ru.yandex.weatherplugin_none_0_205631600992_Verkhny Landeh,1767733200.0,21820.0,2026-01-07,,consult,False,,
a,MSK368,1962.0,,не известно,,,MGR_0003,Посылка склад-склад,,,1763154000.0,,2026-01-07,,consult,False,,
a,KSK152,294.0,,не известно,,,MGR_0006,Посылка склад-склад,,705626765_5689332448_17478071796_type1_mobile_solitaire.spider.card.free.mania.huawei_none_0_205689332448_Krasnoyarsk,1767733200.0,,2026-01-07,,consult,False,,
,NSK47,332.0,,не известно,,,MGR_0003,Посылка склад-склад,,,1767733200.0,2220.0,2026-01-07,,,False,,1769374800.0
,KZN278,652.0,,не известно,,,MGR_0006,Посылка склад-склад,,701745533_5617607717_17161722296_type1_mobile_none_premium_2_205617607717_Казань,1767733200.0,10414.0,2026-01-07,,consult,False,,1768942800.0
,KEM127,740.0,,не известно,,,MGR_0006,Посылка склад-склад,,,1767733200.0,9385.0,2026-01-07,,,False,,1769720400.0
,KRV13,798.0,,не известно,,,MGR_0003,Посылка склад-склад,,,1767733200.0,8090.0,2026-01-07,,artraid-dem,False,,1768942800.0
,KRV13,860.0,,не известно,,,MGR_0023,Посылка склад-склад,,701559876_5613949578_17142148498_type1_mobile_m.dzen.ru_none_0_55118214593_Новоберезанское сельское поселение,,168817.0,2026-01-07,16889.0,,False,,
,,1466.0,,не известно,,,MGR_0006,Посылка склад-склад,,,1767819600.0,6525.0,2026-01-08,,consult,False,,1769374800.0
a,KSD250,2494.0,,не известно,,,MGR_0007,Посылка склад-склад,,at,1767819600.0,23769.0,2026-01-08,,order_bak,False,,1769115600.0
,,1524.0,,не известно,,,MGR_0009,Посылка склад-дверь,,,,43852.0,2026-01-08,,,False,,1769029200.0
a,KSK180,1464.0,,не известно,,,MGR_0006,Посылка склад-склад,,705579014_5688533003_17473972083_type1_mobile_m.ok.ru_none_0_205688533003_Красноярск,1767819600.0,,2026-01-08,,consult,False,,
,EKB9,292.0,,унив повязка,,,MGR_0006,Посылка склад-склад,,705804032_5691995513_17492528650_type1_desktop_yandex.ru_none_0_205691995513_Екатеринбург,1767819600.0,5176.0,2026-01-08,,consult,False,,1769029200.0
,,1756.0,,не известно,,,MGR_0009,Посылка склад-дверь,,701100090_5606059843_17113794472_type1_mobile_dsp.yandex.ru_none_0_205606059843_Vladikavkaz,1767819600.0,,2026-01-08,,consult,False,,
a,YEKB363,1466.0,,не известно,,,MGR_0009,Посылка склад-склад,,705509065_5687309192_17468362976_type1_desktop_dzen.ru_none_0_205687309192_Кировград,1767819600.0,14512.0,2026-01-08,,consult,False,,1769029200.0
a,MTSHCH14,822.0,,не известно,,,MGR_0008,Посылка склад-склад,,706117407_5697843830_17522835604_type1_mobile_dzen.ru_none_0_205697843830_Moscow,1767733200.0,8120.0,2026-01-08,,consult,False,,1769029200.0
,TRO4,1162.0,,не известно,,,MGR_0007,Посылка склад-склад,,702103466_5621792100_17194334912_type1_mobile_tv.yandex.ru_none_0_205621792100_Ульяновск,1767819600.0,22531.0,2026-01-08,,consult,False,,1769374800.0
,MSK659,1874.0,,не известно,,,MGR_0006,Посылка склад-склад,,705165165_5680933201_17435241828_type1_mobile_m.dzen.ru_none_0_56064456886_Жаворонковское сельское поселение,1767819600.0,,2026-01-08,,consult,False,,
,KAR3,1254.0,,не известно,,,MGR_0006,Посылка склад-склад,,702829935_5631600992_17251696009_type1_desktop_dzen.ru_none_0_205631600992_Карабаново,1767819600.0,13101.0,2026-01-08,,consult,False,,1769115600.0
,,598.0,,не известно,,,MGR_0007,Посылка склад-дверь,,Неизвестно,1767819600.0,24045.0,2026-01-08,,,False,,1769374800.0
a,SPB218,798.0,,не известно,,,MGR_0006,Посылка склад-склад,,,1767819600.0,8020.0,2026-01-08,,error,False,,1769374800.0
a,CHEL60,1544.0,,матрас,,,MGR_0006,Посылка склад-склад,,706133258_5697929903_17524408150_type1_mobile_www.euro-football.ru_none_0_205697929903_Челябинск,1767819600.0,31442.0,2026-01-08,,consult,False,,1769374800.0
,ISHSH6,1488.0,,не известно,,,MGR_0009,Посылка склад-склад,,705165165_5680933201_17435241828_type1_mobile_m.dzen.ru_none_0_56064456902_Ишимбай,1767819600.0,14662.0,2026-01-08,,consult,False,,1769115600.0
a,BLSH28,2176.0,,не известно,,,MGR_0007,Посылка склад-склад,,706117113_5697842757_17522806728_type1_desktop_news.rambler.ru_none_0_205697842757_Дмитровский городской округ,1767819600.0,,2026-01-08,,consult,False,,
,KOM3,248.0,,унив повязка,,,MGR_0006,Посылка склад-склад,,706117112_5697842750_17522806696_type1_mobile_ru.yandex.weatherplugin_none_0_205697842750_Komsomolsk-at-Amur,1767819600.0,3486.0,2026-01-08,,consult,False,,1769634000.0
,STV10,1840.0,,не известно,,,MGR_0006,Посылка склад-склад,,705510528_5687335106_17468494366_type1_desktop_ya.ru_none_0_205687335106_Ставрополь,1767819600.0,18706.0,2026-01-08,,order_bak,False,,1769029200.0
a,ZLG10,818.0,,не известно,,,MGR_0009,Посылка склад-склад,,at,1767819600.0,8460.0,2026-01-08,,order_bak,False,,1769720400.0
,SPB100,2920.0,,не известно,,,MGR_0009,Посылка склад-склад,,702811512_5631335206_17250277725_type1_desktop_none_premium_2_205631335206_Парголово,1767733200.0,48831.0,2026-01-08,,order_bak,False,,
,,1484.0,,не известно,,,MGR_0006,Посылка склад-дверь,,705700169_5690305758_17483345722_type1_mobile_dzen.ru_none_0_205690305758_Пушкино,1767819600.0,16375.0,2026-01-08,,consult,False,,1769374800.0
,,,10650.0,не известно,10650.0,,MGR_0007,Почта Посылка,30.0,705550968_5688030546_17471213492_type1_mobile_ria.ru_none_0_205688030546_Сибирский федеральный округ,1767819600.0,10650.0,2026-01-08,,artraid-dem,False,,
a,,,14029.0,не известно,14029.0,,MGR_0006,Посылка склад-склад,40.0,705550129_5688026286_17471187522_type1_mobile_m.dzen.ru_none_0_205688026286_Смоленск,1767819600.0,,2026-01-08,,order_bak,False,,
,NSK136,658.0,,жилет,,,MGR_0009,Посылка склад-дверь,,,,53759.0,2026-01-08,,,False,,1769115600.0
,SVT68,570.0,,не известно,,,MGR_0006,Посылка склад-дверь,,705561651_5688259715_17472325190_type1_desktop_dom2n.ru_none_0_205688259715_Севастополь,1767819600.0,,2026-01-08,,consult,False,,
a,,,6344.0,унив повязка,6344.0,,MGR_0006,Почта Посылка,30.0,705973338_5695304149_17509554260_type1_mobile_com.coloros.phonemanager_none_0_205695304149_Ohansk,1767819600.0,6344.0,2026-01-08,,consult,False,,
a,VPN2,794.0,,не известно,,,MGR_0009,Посылка склад-склад,,705509137_5687315540_17468378374_type1_mobile_sprosivracha.com_none_0_205687315540_Вятские Поляны,1767819600.0,8190.0,2026-01-08,,consult,False,,1769029200.0
,MSK1311,220.0,,унив повязка,,,MGR_0006,Посылка склад-склад,,705835503_5692898779_17495284243_type1_mobile_ru.yandex.weatherplugin_none_0_56271584104_Moscow,1767819600.0,3056.0,2026-01-08,,order,False,,1769115600.0
,YARS83,802.0,,подушка,,,MGR_0008,Посылка склад-склад,,706117409_5697843842_17522835659_type1_mobile_dzen.ru_none_0_205697843842_Yaroslavl,1767819600.0,8120.0,2026-01-08,,artraid-dem,False,,1769029200.0
,TAL18,798.0,,не известно,,,MGR_0007,Посылка склад-склад,,705835503_5692898779_17495284243_type1_tablet_com.animagames.forgotten_treasure_2_none_0_56271584099_Moscow,1767819600.0,8120.0,2026-01-08,,order,False,,1768942800.0
a,MSK2342,1212.0,,не известно,,,MGR_0006,Посылка склад-склад,,705828304_5692527009_17494627250_type1_mobile_dzen.ru_none_0_205692527009_Москва,1767819600.0,13876.0,2026-01-08,,consult,False,,1768942800.0
