row_id,contact_loyalty,lead_items_count,lead_total_quantity,lead_total_cost_from_composition,lead_has_health_supplement,lead_has_pillow,lead_has_mattress,lead_has_brace,lead_has_footwear,lead_has_accessory,lead_has_health_product,lead_categories_count,lead_has_linear_width,lead_linear_width,lead_discount_category,lead_discount,sale_hour,sale_dayofweek,sale_month,sale_ts,lead_source,timedelta_between_sale_and_creation,lead_created_ts,lead_created_dayofweek,lead_created_hour,lead_created_month,lead_has_shipping_cost,lead_shipping_cost,lead_has_length,lead_length,lead_price,lead_pipeline_id
9650,new,2,2,7337,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,14,0,9,2025-09-29 14:40:15,unknown,3430,2025-09-29 13:43:05,0,13,9,0,-1.0,1,40.0,7337,6892026
9651,unknown,3,4,11615,0,0,0,1,1,0,0,2,1,30.0,medium,15.0,14,0,9,2025-09-29 14:59:13,unknown,2804,2025-09-29 14:12:29,0,14,9,1,1416.6,0,-1.0,17556,6892026
9652,unknown,3,3,9060,0,0,0,1,1,0,0,2,0,-1.0,unknown,-1.0,15,0,9,2025-09-29 15:02:27,npotpz.ru,10392,2025-09-29 12:09:15,0,12,9,0,-1.0,1,40.0,9060,6892026
9653,new,3,3,11570,0,0,0,1,1,0,0,2,0,-1.0,small,10.0,15,0,9,2025-09-29 15:22:19,unknown,1805,2025-09-29 14:52:14,0,14,9,0,-1.0,1,40.0,11570,6892026
9654,regular,2,2,7465,0,0,0,1,0,0,0,1,1,30.0,unknown,-1.0,15,0,9,2025-09-29 15:30:18,unknown,3027,2025-09-29 14:39:51,0,14,9,1,714.73,0,-1.0,7465,6892026
9655,new,2,2,9320,0,0,0,0,1,0,0,1,0,-1.0,unknown,-1.0,15,0,9,2025-09-29 15:48:10,unknown,4247,2025-09-29 14:37:23,0,14,9,0,-1.0,1,30.0,9320,6892026
9656,new,2,2,26500,0,0,1,0,0,0,0,1,0,-1.0,large,30.0,16,0,9,2025-09-29 16:09:18,unknown,2123,2025-09-29 15:33:55,0,15,9,0,-1.0,1,31.0,26500,6892026
9657,unknown,3,4,11685,0,0,0,1,1,0,0,2,1,30.0,medium,15.0,16,0,9,2025-09-29 16:17:12,unknown,6395,2025-09-29 14:30:37,0,14,9,1,1442.62,0,-1.0,17626,6892026
9658,new,2,2,7395,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,17,0,9,2025-09-29 17:10:09,unknown,9894,2025-09-29 14:25:15,0,14,9,0,-1.0,1,40.0,7395,6892026
9659,new,3,4,12295,0,0,0,1,1,0,0,2,0,-1.0,medium,15.0,17,0,9,2025-09-29 17:15:12,unknown,4733,2025-09-29 15:56:19,0,15,9,0,-1.0,1,30.0,19920,6892026
9660,new,3,3,16550,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,5,1,9,2025-09-30 05:22:13,artraid.info,11990,2025-09-30 02:02:23,1,2,9,0,-1.0,1,50.0,16550,6892026
9661,new,2,2,7695,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,5,1,9,2025-09-30 05:24:46,unknown,5189,2025-09-30 03:58:17,1,3,9,0,-1.0,1,40.0,7695,6892026
9662,unknown,3,4,7505,0,0,0,1,0,1,0,2,1,30.0,unknown,-1.0,6,1,9,2025-09-30 06:03:15,unknown,2408,2025-09-30 05:23:07,1,5,9,1,1218.95,0,-1.0,14495,6892026
9663,new,3,4,10929,0,0,0,1,1,0,0,2,0,-1.0,unknown,-1.0,6,1,9,2025-09-30 06:22:27,unknown,10005,2025-09-30 03:35:42,1,3,9,0,-1.0,1,40.0,16870,6892026
9664,loyal,6,9,58795,0,1,1,0,0,1,0,3,1,56.0,unknown,-1.0,6,1,9,2025-09-30 06:27:27,unknown,552155,2025-09-23 21:04:52,1,21,9,1,6652.76,0,-1.0,83470,6892026
9665,new,4,4,15091,0,0,0,1,1,1,0,3,0,-1.0,unknown,-1.0,6,1,9,2025-09-30 06:28:51,unknown,75930,2025-09-29 09:23:21,0,9,9,0,-1.0,1,40.0,15091,6892026
9666,unknown,2,2,7470,0,0,0,1,0,0,0,1,1,30.0,unknown,-1.0,6,1,9,2025-09-30 06:43:15,unknown,15514,2025-09-30 02:24:41,1,2,9,1,683.88,0,-1.0,7470,6892026
9667,unknown,2,3,7416,0,0,0,1,0,0,0,1,1,30.0,unknown,-1.0,6,1,9,2025-09-30 06:50:18,unknown,11869,2025-09-30 03:32:29,1,3,9,1,1107.1,0,-1.0,13707,6892026
9668,new,2,2,7785,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,6,1,9,2025-09-30 06:55:15,unknown,7420,2025-09-30 04:51:35,1,4,9,0,-1.0,1,40.0,7785,6892026
9669,regular,3,4,11028,0,0,0,1,1,0,0,2,0,-1.0,medium,15.0,6,1,9,2025-09-30 06:57:15,unknown,2068,2025-09-30 06:22:47,1,6,9,0,-1.0,1,40.0,16970,6892026
9670,new,3,4,11029,0,0,0,1,1,0,0,2,1,30.0,unknown,-1.0,7,1,9,2025-09-30 07:03:36,unknown,2204,2025-09-30 06:26:52,1,6,9,1,1645.54,0,-1.0,16970,6892026
9671,regular,2,2,6350,0,0,0,1,0,0,0,1,0,-1.0,medium,15.0,7,1,9,2025-09-30 07:06:28,unknown,1025,2025-09-30 06:49:23,1,6,9,0,-1.0,1,40.0,6350,6892026
9672,new,3,3,8890,0,0,0,0,1,1,0,2,0,-1.0,unknown,-1.0,7,1,9,2025-09-30 07:30:22,unknown,10588,2025-09-30 04:33:54,1,4,9,0,-1.0,1,30.0,8890,6892026
9673,unknown,2,2,7690,0,0,0,1,0,0,0,1,1,30.0,unknown,-1.0,7,1,9,2025-09-30 07:38:16,unknown,165481,2025-09-28 09:40:15,6,9,9,1,872.83,0,-1.0,7690,6892026
9674,new,3,4,10704,0,0,0,1,1,0,0,2,0,-1.0,unknown,-1.0,7,1,9,2025-09-30 07:39:20,unknown,1047999,2025-09-18 04:32:41,3,4,9,0,-1.0,1,40.0,16645,6892026
9675,unknown,2,3,7420,0,0,0,1,0,0,0,1,1,30.0,small,10.0,7,1,9,2025-09-30 07:59:15,unknown,1540404,2025-09-12 12:05:51,4,12,9,1,1159.94,0,-1.0,13720,6892026
9676,loyal,3,3,37988,0,0,0,0,0,1,0,1,0,-1.0,large,30.0,8,1,9,2025-09-30 08:08:25,unknown,3218,2025-09-30 07:14:47,1,7,9,0,-1.0,1,40.0,37988,6892026
9677,new,2,2,7310,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,8,1,9,2025-09-30 08:11:22,unknown,1802,2025-09-30 07:41:20,1,7,9,0,-1.0,1,40.0,7310,6892026
9678,unknown,4,5,11705,0,0,0,1,0,1,0,2,0,-1.0,unknown,-1.0,8,1,9,2025-09-30 08:29:29,unknown,2403,2025-09-30 07:49:26,1,7,9,0,-1.0,1,40.0,17645,6892030
9679,unknown,5,5,17268,0,0,0,1,0,1,0,2,1,30.0,large,30.0,8,1,9,2025-09-30 08:35:32,unknown,1529,2025-09-30 08:10:03,1,8,9,1,1262.34,0,-1.0,17268,6892026
9680,loyal,9,14,18803,0,1,0,1,1,1,0,4,0,-1.0,unknown,-1.0,8,1,9,2025-09-30 08:39:15,unknown,2142,2025-09-30 08:03:33,1,8,9,0,-1.0,1,31.0,27056,6892026
9681,unknown,2,3,8074,0,0,0,1,0,0,0,1,1,30.0,unknown,-1.0,8,1,9,2025-09-30 08:46:16,unknown,1555,2025-09-30 08:20:21,1,8,9,1,1371.24,0,-1.0,16147,6892026
9682,loyal,3,4,11572,0,0,0,1,0,0,0,1,0,-1.0,large,30.0,8,1,9,2025-09-30 08:53:15,unknown,5415493,2025-07-29 16:35:02,1,16,7,0,-1.0,1,40.0,16465,6892026
9683,unknown,3,4,13641,0,0,0,1,1,0,0,2,1,32.0,unknown,-1.0,8,1,9,2025-09-30 08:53:15,unknown,6476,2025-09-30 07:05:19,1,7,9,1,1569.9,0,-1.0,21714,6892026
9684,new,2,2,9407,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,8,1,9,2025-09-30 08:57:19,unknown,692,2025-09-30 08:45:47,1,8,9,0,-1.0,1,40.0,9407,6892026
9685,unknown,2,2,7942,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,9,1,9,2025-09-30 09:18:24,unknown,1305,2025-09-30 08:56:39,1,8,9,0,-1.0,1,40.0,7942,6892026
9686,loyal,4,8,7238,0,0,0,0,1,1,0,2,0,-1.0,unknown,-1.0,9,1,9,2025-09-30 09:32:16,unknown,5959320,2025-07-23 10:10:16,2,10,7,0,-1.0,1,30.0,14378,6892026
9687,new,2,3,4575,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,9,1,9,2025-09-30 09:41:05,unknown,1878,2025-09-30 09:09:47,1,9,9,0,-1.0,1,30.0,8775,6892026
9688,regular,2,3,3970,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,9,1,9,2025-09-30 09:50:21,unknown,243347,2025-09-27 14:14:34,5,14,9,0,-1.0,1,30.0,7540,6892026
9689,new,2,2,3093,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,10,1,9,2025-09-30 10:03:28,npotpz.ru,3091,2025-09-30 09:11:57,1,9,9,0,-1.0,1,30.0,3093,6892026
9690,regular,1,1,7500,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,10,1,9,2025-09-30 10:09:57,unknown,5007886,2025-08-03 11:05:11,6,11,8,0,-1.0,1,40.0,7500,6948138
9691,new,2,3,6795,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,10,1,9,2025-09-30 10:14:17,unknown,1112,2025-09-30 09:55:45,1,9,9,0,-1.0,1,40.0,13090,6892026
9692,new,2,2,7600,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,10,1,9,2025-09-30 10:21:36,unknown,1402,2025-09-30 09:58:14,1,9,9,0,-1.0,1,40.0,7600,6892026
9693,new,2,2,7355,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,10,1,9,2025-09-30 10:27:31,unknown,2939,2025-09-30 09:38:32,1,9,9,0,-1.0,1,40.0,7355,6892026
9694,regular,3,3,9590,0,0,0,1,0,1,0,2,1,30.0,medium,15.0,10,1,9,2025-09-30 10:30:23,unknown,696539,2025-09-22 09:01:24,0,9,9,1,1290.48,0,-1.0,9590,6892026
9695,unknown,2,3,7035,0,0,0,1,0,0,0,1,1,30.0,unknown,-1.0,10,1,9,2025-09-30 10:49:15,unknown,1408140,2025-09-14 03:40:15,6,3,9,1,1542.04,0,-1.0,13330,6892026
9696,new,2,2,7320,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,10,1,9,2025-09-30 10:50:17,unknown,1626,2025-09-30 10:23:11,1,10,9,0,-1.0,1,40.0,7320,6892026
9697,new,2,3,7326,0,0,0,1,0,0,0,1,0,-1.0,small,10.0,11,1,9,2025-09-30 11:09:29,unknown,3423,2025-09-30 10:12:26,1,10,9,0,-1.0,1,40.0,13617,6892026
9698,regular,2,2,7710,0,0,0,1,0,0,0,1,1,30.0,unknown,-1.0,11,1,9,2025-09-30 11:47:16,unknown,2969,2025-09-30 10:57:47,1,10,9,1,873.64,0,-1.0,7710,6892026
9699,new,2,2,14780,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,12,1,9,2025-09-30 12:15:27,unknown,3489,2025-09-30 11:17:18,1,11,9,0,-1.0,1,50.0,14780,6892026
9700,new,4,4,21185,0,1,0,1,1,0,0,3,0,-1.0,large,30.0,12,1,9,2025-09-30 12:24:33,unknown,7282,2025-09-30 10:23:11,1,10,9,0,-1.0,1,31.0,21185,6892026
9701,new,2,2,7405,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,12,1,9,2025-09-30 12:49:18,npotpz.ru,2652,2025-09-30 12:05:06,1,12,9,0,-1.0,1,40.0,7405,6892026
9702,new,2,2,9507,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,13,1,9,2025-09-30 13:02:29,npotpz.ru,3719,2025-09-30 12:00:30,1,12,9,0,-1.0,1,40.0,9507,6892026
9703,regular,3,3,20365,0,0,1,0,0,1,0,2,0,-1.0,unknown,-1.0,13,1,9,2025-09-30 13:05:28,unknown,2077881,2025-09-06 11:54:07,5,11,9,0,-1.0,1,35.0,20365,6892026
9704,unknown,2,3,6911,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,13,1,9,2025-09-30 13:26:30,unknown,1526,2025-09-30 13:01:04,1,13,9,0,-1.0,1,40.0,13202,6892026
9705,unknown,2,3,7001,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,13,1,9,2025-09-30 13:47:15,unknown,182148,2025-09-28 11:11:27,6,11,9,0,-1.0,1,40.0,13292,6892026
9706,new,3,3,15576,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,13,1,9,2025-09-30 13:47:15,unknown,1510,2025-09-30 13:22:05,1,13,9,0,-1.0,1,40.0,15576,6892026
9707,new,4,4,32170,0,0,1,0,1,1,0,3,0,-1.0,large,30.0,13,1,9,2025-09-30 13:50:20,unknown,1483,2025-09-30 13:25:37,1,13,9,0,-1.0,1,35.0,32170,6892026
9708,new,3,3,11316,0,0,0,1,1,0,0,2,0,-1.0,unknown,-1.0,14,1,9,2025-09-30 14:07:20,unknown,32325,2025-09-30 05:08:35,1,5,9,0,-1.0,1,40.0,11316,6892026
9709,new,2,3,4020,0,0,0,1,0,0,0,1,0,-1.0,medium,15.0,14,1,9,2025-09-30 14:16:24,unknown,1114,2025-09-30 13:57:50,1,13,9,0,-1.0,1,30.0,7590,6892026
9710,loyal,3,5,7837,0,0,0,0,1,1,0,2,0,-1.0,medium,15.0,14,1,9,2025-09-30 14:48:13,unknown,647,2025-09-30 14:37:26,1,14,9,0,-1.0,1,30.0,15274,6892026
9711,loyal,3,5,16650,0,0,1,0,1,0,0,2,0,-1.0,unknown,-1.0,14,1,9,2025-09-30 14:49:14,unknown,1334,2025-09-30 14:27:00,1,14,9,0,-1.0,1,35.0,18960,6892026
9712,new,3,4,11004,0,0,0,1,1,0,0,2,0,-1.0,unknown,-1.0,14,1,9,2025-09-30 14:50:16,unknown,1920,2025-09-30 14:18:16,1,14,9,0,-1.0,1,40.0,16945,6892026
9713,vip,2,2,13120,0,0,0,0,0,1,0,1,0,-1.0,medium,20.0,14,1,9,2025-09-30 14:55:15,unknown,2856,2025-09-30 14:07:39,1,14,9,0,-1.0,1,50.0,13120,6892026
9714,new,2,2,7367,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,15,1,9,2025-09-30 15:03:30,unknown,2620086,2025-08-31 07:15:24,6,7,8,0,-1.0,1,40.0,7367,6892026
9715,unknown,2,2,7815,0,0,0,1,0,0,0,1,1,30.0,unknown,-1.0,15,1,9,2025-09-30 15:05:17,unknown,969981,2025-09-19 09:38:56,4,9,9,1,798.42,0,-1.0,7815,6892026
9716,vip,5,5,12455,0,0,0,1,0,1,0,2,0,-1.0,large,30.0,15,1,9,2025-09-30 15:18:14,unknown,14177,2025-09-30 11:21:57,1,11,9,0,-1.0,1,40.0,12455,6892026
9717,vip,2,2,2752,0,0,0,0,0,1,0,1,0,-1.0,medium,20.0,15,1,9,2025-09-30 15:35:11,unknown,463,2025-09-30 15:27:28,1,15,9,0,-1.0,1,30.0,2752,6892026
9718,regular,2,3,6766,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,15,1,9,2025-09-30 15:40:13,unknown,25837,2025-09-30 08:29:36,1,8,9,0,-1.0,1,40.0,13057,6892026
9719,new,2,2,4530,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,15,1,9,2025-09-30 15:41:12,unknown,1574,2025-09-30 15:14:58,1,15,9,0,-1.0,1,30.0,4530,6892026
9720,new,2,3,8730,0,0,0,0,1,0,0,1,0,-1.0,unknown,-1.0,16,1,9,2025-09-30 16:16:12,unknown,2275,2025-09-30 15:38:17,1,15,9,0,-1.0,0,-1.0,16560,6892026
9721,unknown,2,5,1350,0,0,0,0,0,0,1,1,0,-1.0,unknown,-1.0,16,1,9,2025-09-30 16:20:11,zdorov.com,6348,2025-09-30 14:34:23,1,14,9,0,-1.0,1,29.0,4350,6892026
9722,unknown,2,2,7340,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,16,1,9,2025-09-30 16:41:10,unknown,1632,2025-09-30 16:13:58,1,16,9,0,-1.0,1,40.0,7340,6892026
9723,regular,3,4,6645,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,16,1,9,2025-09-30 16:58:08,unknown,2856,2025-09-30 16:10:32,1,16,9,0,-1.0,1,40.0,12940,6892026
9724,regular,2,2,13915,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,17,1,9,2025-09-30 17:11:10,unknown,987615,2025-09-19 06:50:55,4,6,9,0,-1.0,1,50.0,13915,6892026
9725,vip,6,51,2825,1,0,0,0,0,0,1,2,0,-1.0,medium,15.0,17,1,9,2025-09-30 17:17:08,unknown,7222,2025-09-30 15:16:46,1,15,9,0,-1.0,1,30.0,21750,6892026
9726,new,4,4,11366,0,0,0,1,1,0,0,2,0,-1.0,small,10.0,17,1,9,2025-09-30 17:23:21,unknown,3737,2025-09-30 16:21:04,1,16,9,0,-1.0,1,40.0,11366,6892026
9727,vip,7,7,15851,0,1,0,1,1,1,0,4,0,-1.0,large,30.0,19,1,9,2025-09-30 19:54:05,unknown,1008,2025-09-30 19:37:17,1,19,9,0,-1.0,1,40.0,15851,6892026
9728,new,3,4,8200,0,0,0,1,0,1,0,2,1,30.0,unknown,-1.0,5,2,10,2025-10-01 05:24:12,unknown,15004,2025-10-01 01:14:08,2,1,10,1,2550.84,0,-1.0,15190,6892026
9729,regular,4,8,5750,0,1,0,1,0,0,0,2,0,-1.0,unknown,-1.0,5,2,10,2025-10-01 05:40:11,unknown,1167,2025-10-01 05:20:44,2,5,10,0,-1.0,1,30.0,10550,6892026
9730,new,2,2,7575,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,5,2,10,2025-10-01 05:43:09,unknown,8556,2025-10-01 03:20:33,2,3,10,0,-1.0,1,40.0,7575,6892026
9731,new,3,4,10888,0,0,0,1,1,0,0,2,0,-1.0,medium,15.0,5,2,10,2025-10-01 05:48:09,unknown,4446,2025-10-01 04:34:03,2,4,10,0,-1.0,1,40.0,16830,6892026
9732,vip,4,3,10882,0,1,0,0,1,0,0,2,0,-1.0,unknown,-1.0,6,2,10,2025-10-01 06:18:17,unknown,7159438,2025-07-10 09:34:19,3,9,7,0,-1.0,1,30.0,10882,6892026
9733,regular,7,16,9629,0,1,0,1,1,1,0,4,0,-1.0,unknown,-1.0,6,2,10,2025-10-01 06:22:30,artraid.info,7586,2025-10-01 04:16:04,2,4,10,0,-1.0,1,40.0,20211,6892026
9734,new,2,2,7415,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,6,2,10,2025-10-01 06:33:12,unknown,1854,2025-10-01 06:02:18,2,6,10,0,-1.0,1,40.0,7415,6892026
9735,unknown,2,2,4882,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,6,2,10,2025-10-01 06:50:16,unknown,1031,2025-10-01 06:33:05,2,6,10,0,-1.0,1,30.0,4882,6892026
9736,regular,3,3,21694,0,0,1,1,0,0,0,2,0,-1.0,unknown,-1.0,6,2,10,2025-10-01 06:51:14,unknown,15910509,2025-03-31 03:16:05,0,3,3,0,-1.0,1,31.0,21694,6892026
9737,new,2,2,8145,0,0,0,1,0,0,0,1,0,-1.0,no_discount,0.0,7,2,10,2025-10-01 07:14:26,unknown,4031,2025-10-01 06:07:15,2,6,10,0,-1.0,1,40.0,8145,6892026
9738,regular,3,4,8995,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,7,2,10,2025-10-01 07:37:17,unknown,635,2025-10-01 07:26:42,2,7,10,0,-1.0,1,40.0,10015,6892026
9739,unknown,3,4,10792,0,0,0,1,1,0,0,2,1,30.0,medium,20.0,7,2,10,2025-10-01 07:39:17,unknown,52721,2025-09-30 17:00:36,1,17,9,1,1295.79,0,-1.0,16384,6892026
9740,new,4,9,2300,1,0,0,0,0,0,1,2,0,-1.0,unknown,-1.0,8,2,10,2025-10-01 08:08:18,unknown,590615,2025-09-24 12:04:43,2,12,9,0,-1.0,1,22.0,5550,6892026
9741,unknown,3,4,7465,0,0,0,1,0,1,0,2,1,30.0,unknown,-1.0,8,2,10,2025-10-01 08:24:35,unknown,7923,2025-10-01 06:12:32,2,6,10,1,1177.3,0,-1.0,14455,6892026
9742,unknown,2,2,7533,0,0,0,1,0,0,0,1,0,-1.0,no_discount,0.0,8,2,10,2025-10-01 08:58:16,unknown,1371518,2025-09-15 11:59:38,0,11,9,0,-1.0,1,40.0,7533,6892026
9743,unknown,3,4,11068,0,0,0,1,1,0,0,2,0,-1.0,medium,15.0,9,2,10,2025-10-01 09:12:22,unknown,3282,2025-10-01 08:17:40,2,8,10,0,-1.0,1,40.0,17010,6892026
9744,unknown,5,5,13280,0,0,0,1,1,1,0,3,0,-1.0,unknown,-1.0,11,2,10,2025-10-01 11:09:25,npotpz.ru,3233,2025-10-01 10:15:32,2,10,10,0,-1.0,1,40.0,13280,6892026
9745,unknown,2,2,7590,0,0,0,1,0,0,0,1,1,30.0,unknown,-1.0,11,2,10,2025-10-01 11:40:19,unknown,2559,2025-10-01 10:57:40,2,10,10,1,851.76,0,-1.0,7590,6892026
9746,new,2,2,7690,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,11,2,10,2025-10-01 11:47:17,npotpz.ru,3456,2025-10-01 10:49:41,2,10,10,0,-1.0,1,40.0,7690,6892026
9747,unknown,2,2,9510,0,0,0,0,1,0,0,1,1,30.0,unknown,-1.0,12,2,10,2025-10-01 12:21:32,unknown,1572,2025-10-01 11:55:20,2,11,10,1,917.07,0,-1.0,9510,6892026
9748,new,2,3,7181,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,12,2,10,2025-10-01 12:38:16,unknown,1505,2025-10-01 12:13:11,2,12,10,0,-1.0,1,40.0,13472,6892026
9749,unknown,4,4,12590,0,0,0,1,1,1,0,3,0,-1.0,unknown,-1.0,13,2,10,2025-10-01 13:11:23,unknown,831,2025-10-01 12:57:32,2,12,10,0,-1.0,1,40.0,12590,6892026
9750,new,2,2,9370,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,13,2,10,2025-10-01 13:17:22,npotpz.ru,3949,2025-10-01 12:11:33,2,12,10,0,-1.0,1,40.0,9370,6892026
9751,unknown,2,3,8830,0,0,0,0,1,0,0,1,1,32.0,unknown,-1.0,13,2,10,2025-10-01 13:35:17,unknown,2150,2025-10-01 12:59:27,2,12,10,1,1451.72,0,-1.0,16660,6892026
9752,regular,4,5,13402,0,0,0,1,1,1,0,3,1,30.0,unknown,-1.0,13,2,10,2025-10-01 13:51:14,npotpz.ru,2967,2025-10-01 13:01:47,2,13,10,1,1364.05,0,-1.0,19342,6892026
9753,new,2,3,4950,0,0,0,1,0,0,0,1,0,-1.0,small,10.0,13,2,10,2025-10-01 13:54:15,unknown,35963,2025-10-01 03:54:52,2,3,10,0,-1.0,1,30.0,9150,6892026
9754,new,2,3,6820,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,14,2,10,2025-10-01 14:07:22,unknown,949,2025-10-01 13:51:33,2,13,10,0,-1.0,1,40.0,13115,6892026
9755,unknown,2,2,4640,0,0,0,1,0,0,0,1,1,21.0,unknown,-1.0,14,2,10,2025-10-01 14:11:20,artraid.info,2214,2025-10-01 13:34:26,2,13,10,1,588.76,0,-1.0,4640,6892026
9756,new,2,3,6845,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,14,2,10,2025-10-01 14:30:21,Органика,1208,2025-10-01 14:10:13,2,14,10,0,-1.0,1,40.0,13140,6892026
9757,new,2,3,6734,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,14,2,10,2025-10-01 14:32:12,unknown,1897,2025-10-01 14:00:35,2,14,10,0,-1.0,1,40.0,13029,6892026
9758,new,5,4,11990,0,1,0,0,1,1,0,3,0,-1.0,unknown,-1.0,14,2,10,2025-10-01 14:40:17,npotpz.ru,2992,2025-10-01 13:50:25,2,13,10,0,-1.0,1,30.0,11990,6892026
9759,new,2,3,8679,0,0,0,1,0,0,0,1,0,-1.0,small,10.0,14,2,10,2025-10-01 14:52:13,unknown,1601,2025-10-01 14:25:32,2,14,10,0,-1.0,1,40.0,16752,6892026
9760,regular,3,3,14575,0,0,0,0,1,1,0,2,0,-1.0,unknown,-1.0,15,2,10,2025-10-01 15:04:19,unknown,1817430,2025-09-10 14:13:49,2,14,9,0,-1.0,1,40.0,14575,6892026
9761,unknown,2,2,10025,0,0,0,1,0,0,0,1,1,30.0,unknown,-1.0,15,2,10,2025-10-01 15:11:17,unknown,5097,2025-10-01 13:46:20,2,13,10,1,867.78,0,-1.0,10025,6892026
9762,new,3,3,16415,0,0,0,0,1,0,0,1,0,-1.0,unknown,-1.0,15,2,10,2025-10-01 15:15:17,unknown,3480,2025-10-01 14:17:17,2,14,10,0,-1.0,1,40.0,16415,6892026
9763,regular,3,3,6845,0,0,0,0,1,1,0,2,0,-1.0,medium,15.0,15,2,10,2025-10-01 15:17:15,unknown,496,2025-10-01 15:08:59,2,15,10,0,-1.0,1,30.0,6845,6892026
9764,unknown,3,3,7720,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,15,2,10,2025-10-01 15:19:18,unknown,2560,2025-10-01 14:36:38,2,14,10,0,-1.0,1,40.0,7720,6892026
9765,new,3,4,9520,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,15,2,10,2025-10-01 15:20:16,unknown,3572889,2025-08-21 06:52:07,3,6,8,0,-1.0,1,40.0,18490,6892026
9766,new,3,4,10774,0,0,0,1,1,0,0,2,0,-1.0,unknown,-1.0,15,2,10,2025-10-01 15:21:19,unknown,30842,2025-10-01 06:47:17,2,6,10,0,-1.0,1,40.0,16715,6892026
9767,unknown,3,4,11630,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,15,2,10,2025-10-01 15:43:09,unknown,5346,2025-10-01 14:14:03,2,14,10,0,-1.0,1,40.0,18620,6892026
9768,new,3,4,10933,0,0,0,1,1,0,0,2,0,-1.0,medium,15.0,16,2,10,2025-10-01 16:01:56,unknown,1890,2025-10-01 15:30:26,2,15,10,0,-1.0,1,40.0,16875,6892026
9769,unknown,2,2,7500,0,0,0,1,0,0,0,1,1,30.0,unknown,-1.0,16,2,10,2025-10-01 16:03:19,unknown,832,2025-10-01 15:49:27,2,15,10,1,813.1,0,-1.0,7500,6892026
9770,unknown,2,2,7620,0,0,0,1,0,0,0,1,1,30.0,unknown,-1.0,16,2,10,2025-10-01 16:03:20,unknown,1729,2025-10-01 15:34:31,2,15,10,1,790.98,0,-1.0,7620,6892026
9771,new,2,2,7440,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,16,2,10,2025-10-01 16:18:13,unknown,9630,2025-10-01 13:37:43,2,13,10,0,-1.0,1,40.0,7440,6892026
9772,new,3,3,11540,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,16,2,10,2025-10-01 16:21:17,artraid.info,1894,2025-10-01 15:49:43,2,15,10,0,-1.0,1,40.0,11540,6892026
9773,unknown,5,7,7291,0,1,0,1,1,1,0,4,0,-1.0,unknown,-1.0,16,2,10,2025-10-01 16:41:10,unknown,1113,2025-10-01 16:22:37,2,16,10,0,-1.0,0,-1.0,12241,6892030
9774,regular,2,2,10120,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,16,2,10,2025-10-01 16:50:11,unknown,3586,2025-10-01 15:50:25,2,15,10,0,-1.0,1,40.0,10120,6892026
